movie_id,title,tags
801,"Good Morning, Vietnam",Comedy Drama War rockandroll radiostation warcrimes entertainer explosive cynic radio vietnamwar vietcong gi u.s.airforce dyinganddeath radiopresenter humor saigon provocation rightandjustice RobinWilliams ForestWhitaker TungThanhTran BarryLevinson 
70829,The Last Godfather,Action Comedy Thriller HarveyKeitel JasonMewes BlakeClark ShimHyung-Rae 
54518,Justin Bieber: Never Say Never,Documentary Music Family manager canada popsinger star prayer musiccompetition tourbus aftercreditsstinger duringcreditsstinger justinbieber JustinBieber MileyCyrus UsherRaymond JonM.Chu 
44214,Black Swan,Drama Thriller dancing competition sex dancer obsession paranoia insanity suspense ballet newyorkcity heartbreak mentalillness madness swanlake ballerina bodyhorror NataliePortman MilaKunis VincentCassel DarrenAronofsky 
240,The Godfather: Part II,Drama Crime italo-american cuba vororte melancholy praise revenge mafia lawyer blood corruptpolitician bloodybodyofchild manpuncheswoman AlPacino RobertDuvall DianeKeaton FrancisFordCoppola 
9816,Save the Last Dance,Drama Family Romance Music balletdancer musical ballet JuliaStiles SeanPatrickThomas KerryWashington ThomasCarter 
10131,A Nightmare on Elm Street 4: The Dream Master,Horror Thriller martialarts nightmare supernatural highschool resurrection sequel diner alcoholic disfigurement dreams RobertEnglund TuesdayKnight KenSagoes RennyHarlin 
339984,Miracles from Heaven,Drama miracle christian cure womandirector accident JenniferGarner KylieRogers MartinHenderson PatriciaRiggen 
8859,"Dude, Where’s My Car?",Comedy dude amnesia idiot auto friendship cannabis hangover spoof teenager drug alcoholabuse celebration car duringcreditsstinger child AshtonKutcher SeannWilliamScott KristySwanson DannyLeiner 
11967,Young Guns,Crime Action Adventure Drama Western corruption sheriff deputysheriff ranch billythekid outlaw neighbor EmilioEstevez KieferSutherland LouDiamondPhillips ChristopherCain 
239563,St. Vincent,Comedy babysitter friendship neighbor divorce childofdivorce BillMurray MelissaMcCarthy NaomiWatts TheodoreMelfi 
222899,About Last Night,Comedy Romance duringcreditsstinger KevinHart MichaelEaly ReginaHall StevePink 
4951,10 Things I Hate About You,Comedy Romance Drama shakespeare sister highschool cannabis deception teenmovie shrew archery feel-goodending oppositesattract duringcreditsstinger teenageromance playadaptation overprotectivefather HeathLedger JuliaStiles JosephGordon-Levitt GilJunger 
10985,The New Guy,Comedy Family prison dualidentity identity loser highschool losangeles duringcreditsstinger DJQualls ElizaDushku ZooeyDeschanel EdDecter 
9644,National Lampoon's Loaded Weapon 1,Comedy cocaine police spoof losangeles EmilioEstevez SamuelL.Jackson JonLovitz GeneQuintano 
332567,The Shallows,Horror Drama Thriller mexico beach surfer island survival youngwoman shark greatwhiteshark trapped animalattack animalhorror prey BlakeLively ÓscarJaenada AngeloJosueLozanoCorzo JaumeCollet-Serra 
1954,The Butterfly Effect,ScienceFiction Thriller amnesia chaostheory blackout timetravel flashback AshtonKutcher MeloraWalters AmySmart EricBress J.MackyeGruber 
15489,Snow Day,Comedy Family ChevyChase ChrisElliott JeanSmart ChrisKoch 
15250,This Christmas,Comedy Drama drama family familyholiday familyfeud LorettaDevine DelroyLindo IdrisElba PrestonA.WhitmoreII 
22345,Baby Geniuses,ScienceFiction Comedy Family baby genius toddler babygeniuses KathleenTurner ChristopherLloyd KimCattrall BobClark 
9448,The Big Hit,Action Adventure Comedy Thriller bungee-jump darkcomedy cigarettesmoking slowmotion videostore subtitledscene kosher stealingacar movieposter nightvisiongoggles suitcasefullofmoney MarkWahlberg LouDiamondPhillips ChristinaApplegate KirkWong 
38223,Harriet the Spy,Comedy Drama Family spy secret nanny notebook binoculars womandirector MichelleTrachtenberg RosieO'Donnell J.Smith-Cameron BronwenHughes 
11186,Child's Play 2,Drama Horror faithlessness puppet killertoys toycomestolife AlexVincent JennyAgutter GerritGraham JohnLafia 
136835,No Good Deed,Crime Thriller sadistic hostage sociopath serialkiller blood escapedconvict murderer homeinvasion killer deadly escapedkiller IdrisElba TarajiP.Henson LeslieBibb SamMiller 
5876,The Mist,ScienceFiction Horror Thriller fathersonrelationship monster supermarket fight artist fog bible spider survivor faith prayer bloodsplatter gore giantmonster blood anger thunderstorm ThomasJane MarciaGayHarden LaurieHolden FrankDarabont 
264660,Ex Machina,Drama ScienceFiction dancing artificialintelligence distrust isolation technology manipulation friendship deception laboratory robot poweroutage surveillancecamera consciousness existentialism lockdown philosophical robothumanrelationship turingtest cybernetics DomhnallGleeson AliciaVikander OscarIsaac AlexGarland 
492,Being John Malkovich,Fantasy Drama Comedy individual transvestism sexualidentity witch identity subconsciousness newidentity pet chimp puppeteer appropriationofanotherhumanbeing externallycontrolledaction marriedcouple brain petshop door secretlove JohnCusack CameronDiaz CatherineKeener SpikeJonze 
25462,Two Can Play That Game,Comedy Romance VivicaA.Fox MorrisChestnut AnthonyAnderson MarkBrown 
238603,Earth to Echo,Family Adventure ScienceFiction alien foundfootage TeoHalm Astro ResseHartwig DaveGreen 
10691,Crazy/Beautiful,Drama Romance lovesickness jealousy parentskidsrelationship loveofone'slife cuttingthecord forbiddenlove kiss crush teenagecrush relationship unhappiness KirstenDunst JayHernandez BruceDavison JohnStockwell 
1251,Letters from Iwo Jima,Action Adventure Drama War worldwarii cave dyinganddeath pacifictheater japanesearmy imperialjapan KenWatanabe KazunariNinomiya TsuyoshiIhara ClintEastwood 
5172,The Astronaut Farmer,Adventure Comedy Drama ScienceFiction nasa texas dream fbi bankrupt peasant earth farm insanity rocket life'sdream spinner space independentfilm astronaut family BillyBobThornton VirginiaMadsen MaxThieriot MichaelPolish 
58680,Woo,"Comedy Romance blinddate love manhattan,newyorkcity womandirector JadaPinkettSmith TommyDavidson DuaneMartin DaisyvonScherlerMayer "
264644,Room,Drama Thriller basedonnovel carpet isolation kidnapping imprisonment grandparents escape hospital dog captive mothersonrelationship shed skylight BrieLarson JacobTremblay JoanAllen LennyAbrahamson 
14577,Dirty Work,Comedy NormMacdonald ArtieLange JackWarden BobSaget 
11592,Serial Mom,Comedy Crime Horror Thriller housewife protection motherlylove evilmother murder independentfilm perfection KathleenTurner SamWaterston RickiLake JohnWaters 
16406,Dick,Comedy richardnixon watergate thewhitehouse KirstenDunst MichelleWilliams WillFerrell AndrewFleming 
19052,Light It Up,Drama Thriller UsherRaymond VanessaWilliams ForestWhitaker CraigBolotin 
3682,54,Music Drama newyork sex nightclub money drug disco RyanPhillippe SalmaHayek BreckinMeyer MarkChristopher 
9683,Bubble Boy,Adventure Comedy Drama Romance lovesickness niagarafalls crush youth illness JakeGyllenhaal SwoosieKurtz MarleyShelton BlairHayes 
2084,Birthday Girl,Comedy Crime Thriller femalenudity robbery mailorderbride bankclerk NicoleKidman BenChaplin VincentCassel JezButterworth 
107811,21 & Over,Comedy alcohol birthday debauchery MilesTeller SkylarAstin JustinChon JonLucas ScottMoore 
2266,"Paris, je t'aime",Drama Romance paris cityportrait jazz subway newlove immigration nanny tourist womandirector SteveBuscemi NataliePortman WillemDafoe IsabelCoixet ChristopherDoyle TomTykwer JoelCoen EthanCoen RichardLaGravenese WesCraven GusVanSant VincenzoNatali GurinderChadha WalterSalles AlfonsoCuarón AlexanderPayne GérardDepardieu SylvainChomet BrunoPodalydès FrédéricAuburtin OlivierAssayas NobuhiroSuwa OliverSchmitz DanielaThomas 
13074,Resurrecting the Champ,Drama sport SamuelL.Jackson JoshHartnett AlanAlda RodLurie 
144340,Admission,Comedy Drama Romance princetonuniversity admissions TinaFey PaulRudd MichaelSheen PaulWeitz 
48217,The Widow of Saint-Pierre,Romance Drama france island fisherman love revenge murder execution 19thcentury DanielAuteuil EmirKusturica JulietteBinoche PatriceLeconte 
28211,Chloe,Drama Thriller Mystery toronto lesbian remakeoffrenchfilm suspiciouswife femaledoctor playingpiano JulianneMoore LiamNeeson AmandaSeyfried AtomEgoyan 
47502,Faithful,Comedy Crime Drama kitchen femaleprotagonist bathtub weddinganniversary flashback Cher ChazzPalminteri RyanO'Neal PaulMazursky 
9950,Find Me Guilty,Drama Action Comedy Crime courtcase staatsanwältin familyclan gangster VinDiesel AlexRocco FrankPietrangolare SidneyLumet 
84892,The Perks of Being a Wallflower,Drama Romance shyness secret narration kiss freshman comingofage teenageboy highschoolstudent firstlove auntnephewrelationship gayleadcharacter santahat lgbtteen auntnephewincest basedonyoungadultnovel LoganLerman EmmaWatson EzraMiller StephenChbosky 
24227,Excessive Force,Action police shoulderholster policeshootout shootoutatatrainstation ThomasIanGriffith LanceHenriksen JamesEarlJones JonHess 
9672,Infamous,Drama killing deathpenalty kansas author murderhunt SigourneyWeaver TobyJones GwynethPaltrow DouglasMcGrath 
44853,The Claim,Drama Romance Western PeterMullan MillaJovovich WesBentley MichaelWinterbottom 
157544,The Vatican Tapes,Thriller Horror exorcism anti-christ exorcist OliviaTaylorDudley MichaelPeña DjimonHounsou MarkNeveldine 
59678,Attack the Block,Action Comedy ScienceFiction streetgang fireworks chase meteor playground arrest cannabis moped carsetonfire carcrash alien socialsatire crime race naivechildren NickFrost JodieWhittaker JohnBoyega JoeCornish 
79777,In the Land of Blood and Honey,Drama Romance War muslim sistersisterrelationship sarajevo bosnianwarof1992-1995 violence unitednations womandirector ZanaMarjanović GoranKostić BrankoĐurić AngelinaJolie 
158011,The Call,Crime Thriller underground gasstation kidnapping murder suspense serialkiller americanflag multiplestabbings violence persononfire cellphone psycho HalleBerry AbigailBreslin MorrisChestnut BradAnderson 
407887,Operation Chromite,"History Drama War Action korea fictionalizedhistory operation""trudyjackson"" generaldouglasmacarthur operationx-ray incheon LeeJung-jae LiamNeeson LeeBeom-soo JohnH.Lee "
17043,The Crocodile Hunter: Collision Course,Family Action Adventure crocodile SteveIrwin TerriIrwin MagdaSzubanski JohnStainton 
8952,I Love You Phillip Morris,Comedy Drama Romance judge smalltown conman fraud jail whitecollarcriminal JimCarrey EwanMcGregor LeslieMann GlennFicarra JohnRequa 
62204,Quest for Fire,Adventure Drama stoneage cavemen prehistoricadventure prehistorictimes prehistoricman EverettMcGill RonPerlman NicholasKadi Jean-JacquesAnnaud 
13435,Antwone Fisher,Drama Romance u.s.navy biography DerekLuke MalcolmDavidKelley CoryHodges DenzelWashington 
17187,The Emperor's Club,Drama Romance KevinKline EmileHirsch EmbethDavidtz MichaelHoffman 
319,True Romance,Action Thriller Crime Romance fathersonrelationship filmproducer mexicanstandoff lossoffather cocaine love mafia losangeles drug illegalprostitution gunviolence ChristianSlater PatriciaArquette MichaelRapaport TonyScott 
59457,Womb,Romance ScienceFiction EvaGreen MattSmith LesleyManville BenedekFliegauf 
9504,Glengarry Glen Ross,Crime Drama Mystery robbery office shop estateagent company contest cowardliness cultfilm realestate pressure neo-noir AlPacino JackLemmon AlecBaldwin JamesFoley 
37414,The Killer Inside Me,Crime Drama Thriller sheriff crimefighter CaseyAffleck KateHudson JessicaAlba MichaelWinterbottom 
6217,Cat People,Drama Fantasy Horror Thriller shotgun attack lingerie heldcaptive incest dissection junglecat eroticmovie NastassjaKinski MalcolmMcDowell JohnHeard PaulSchrader 
26688,Sorority Row,Horror Mystery Thriller femalenudity graduation serialkiller blood slasher killer horrormovieremade sororityhouse axe RumerWillis BrianaEvigan JamieChung StewartHendler 
43867,The Prisoner of Zenda,Adventure Drama Romance kidnapping coronation villain kingdom heirtothethrone royalty mistakenidentity king identityswap monarch lookalikes beautifulprincess RonaldColman MadeleineCarroll RaymondMassey JohnCromwell W.S.VanDyke 
6615,Lars and the Real Girl,Comedy Romance Drama garage lonewolf dyinganddeath loss delusion puppet doll RyanGosling EmilyMortimer PaulSchneider CraigGillespie 
14574,The Boy in the Striped Pyjamas,War Drama nationalism concentrationcamp worldwarii gaschamber nazis concentrationcampprisoner AsaButterfield JackScanlon VeraFarmiga MarkHerman 
16,Dancer in the Dark,Drama Crime Music individual dancing usa robbery factoryworker secret factory smalltown dance blindnessandimpairedvision deathpenalty immigrant eyeoperation eyesight fantasy naivety self-abandonment hereditarydisease lossofeyesight czech dyinganddeath van friendship murder teacher debt execution crime policeofficer Björk CatherineDeneuve DavidMorse LarsvonTrier 
39780,Oscar and Lucinda,Drama Romance minister australia inheritance wager womandirector 19thcentury RalphFiennes CateBlanchett CiaránHinds GillianArmstrong 
21612,The Funeral,Crime Drama suicide bedroom strike greatdepression tradeunion murder mafia corpse newyorkcity violence stabbing madness 1930s ChristopherWalken ChrisPenn AnnabellaSciorra AbelFerrara 
36691,Solitary Man,Comedy Drama Romance infidelity bankrupt loneliness comedy familydrama MichaelDouglas DannyDeVito JesseEisenberg BrianKoppelman DavidLevien 
23631,Machete,Action Comedy Thriller illegalimmigration immigrationlaw machete politician deathofachild hardtokill brutaldeath DannyTrejo MichelleRodriguez JessicaAlba RobertRodriguez EthanManiquis 
45324,Casino Jack,Crime Comedy Drama biography duringcreditsstinger KevinSpacey KellyPreston HannahEndicott-Douglas GeorgeHickenlooper 
12144,The Land Before Time,Animation Adventure Family vulkan lossofmother tyrannosaurusrex earthquake primitivetime dinosaur GabrielDamon CandaceHutson JudithBarsi DonBluth 
11658,Tae Guk Gi: The Brotherhood of War,Action Adventure Drama History War archaeologist koreanwar northkorea southkorea airraid pyre JangDong-gun WonBin LeeEun-ju KangJe-gyu 
56601,The Perfect Game,Drama Family baseball sport basedontruestory familyrelationships CliftonCollinsJr CheechMarin MoisésArias WilliamDear 
9552,The Exorcist,Drama Horror Thriller exorcism holywater religionandsupernatural vomit christian possession profanity priest ouijaboard satan paranormalphenomena girl demon stronglanguage disturbedchild crisisoffaith sfx LindaBlair MaxvonSydow EllenBurstyn WilliamFriedkin 
578,Jaws,Horror Thriller Adventure fishing atlanticocean bathing shipwreck policechief ferryboat dyinganddeath dollyzoom shark greatwhiteshark animalhorror RoyScheider RobertShaw RichardDreyfuss StevenSpielberg 
2105,American Pie,Comedy Romance graduation innocence comingofage teenager highschoolstudent pie teencomedy teenagesexuality exchangestudent sittingonatoilet voyeurism virginity laxative promnight JasonBiggs ChrisKlein ThomasIanNicholas ChrisWeitz PaulWeitz 
126319,Ernest & Celestine,Animation Comedy Drama Family mouse musician friendship prejudice bear Anne-MarieLoop LambertWilson PaulineBrunner StéphaneAubier VincentPatar BenjaminRenner 
10136,The Golden Child,Action Adventure Comedy monk socialworker wretch tibet demon evil missingperson mysticism reluctanthero EddieMurphy CharlesDance CharlotteLewis MichaelRitchie 
67660,Think Like a Man,Comedy Romance advice love relationship ensemblecast duringcreditsstinger turningthetables readingabook africanamericancomedy MichaelEaly JerryFerrara MeaganGood TimStory 
10611,Barbershop,Comedy Drama hairdresser shop neighbor debt meeting hoodlum IceCube AnthonyAnderson CedrictheEntertainer TimStory 
154,Star Trek II: The Wrath of Khan,Action Adventure ScienceFiction Thriller ussenterprise genesis asteroid selfsacrifice midlifecrisis terraforming simulator cadet radiation ussreliant cetialphav genetics spaceopera WilliamShatner LeonardNimoy DeForestKelley NicholasMeyer 
3049,Ace Ventura: Pet Detective,Comedy Mystery dolphin mascot privatedetective pets JimCarrey SeanYoung CourteneyCox TomShadyac 
860,WarGames,Thriller ScienceFiction videogame artificialintelligence fbi coldwar hacker prosecution norad government computer nuclearthreat MatthewBroderick DabneyColeman AllySheedy JohnBadham 
9281,Witness,"Crime Drama Romance Thriller corruption detective policebrutality amish suspense barnraising lancaster,pa HarrisonFord KellyMcGillis JosefSommer PeterWeir "
75674,Act of Valor,Action Thriller War submarine navy scubadiving heroism navyseal pistol secretplot militarylife valor terroristplot navylife nationalsecurity pregnantwife silverstar counterplot duringcreditsstinger RoselynSánchez EmilioRivera NestorSerrano MikeMcCoy ScottWaugh 
9762,Step Up,Music Drama Romance Crime dancing newlove dance baltimore artschool womandirector ChanningTatum JennaDewan DamaineRadcliff AnneFletcher 
3179,Beavis and Butt-Head Do America,Animation Comedy washingtond.c. casino hotel sun television sperm basedontvseries lasvegas swatteam adultanimation roadmovie MikeJudge BruceWillis DemiMoore MikeJudge 
184,Jackie Brown,Comedy Crime Romance airport underworld armsdeal weapon police drug PamGrier SamuelL.Jackson RobertForster QuentinTarantino 
13335,Harold & Kumar Escape from Guantanamo Bay,Comedy Adventure terrorist aftercreditsstinger duringcreditsstinger JohnCho KalPenn NeilPatrickHarris JonHurwitz HaydenSchlossberg 
76726,Chronicle,ScienceFiction Drama Thriller seattle telekinesis friendship loneliness outcast comingofage student teenager superpower foundfootage aftercreditsstinger abuse bittersweet DaneDeHaan AlexRussell MichaelB.Jordan JoshTrank 
10269,Yentl,Music Drama Romance studies music disguise unhappiness boys'school womandirector BarbraStreisand MandyPatinkin AmyIrving BarbraStreisand 
36819,Time Bandits,Family Fantasy ScienceFiction Adventure Comedy treasure map magic timetravel titanic cage steampunk minotaur independentfilm goodvsevil tank burglary SeanConnery JohnCleese ShelleyDuvall TerryGilliam 
17130,Crossroads,Action Adventure Comedy Drama Family Music Romance dancing women sex karaoke dream popsinger virgin motel graduation kiss friendship highschool roadtrip unfaithfulboyfriend hospital singing teenager girl rebelliousdaughter ontheroad fatherdaughterrelationship chickflick popmusic audition teenagepregnancy motherdaughterestrangement impliedrape womandirector journey songwriting BritneySpears ZoeSaldana TarynManning TamraDavis 
57214,Project X,Comedy Crime vandalism highschool swimmingpool party teenmovie teenager dog highschoolstudent fakedocumentary sexdoll lime underwaterphotography bouncycastle flashgrenade OliverCooper JonathanDanielBrown ThomasMann NimaNourizadeh 
11202,Patton,Drama History War general worldwarii normandy biography historicalfigure d-day deadsoldier tank steelhelmet destiny allies GeorgeC.Scott KarlMalden StephenYoung FranklinJ.Schaffner 
9357,One Hour Photo,Horror Thriller sexualabuse hotelroom cheating supermarket penalty nudity knife birthdayparty photography stalker photolab suspense sittingonatoilet imagination voyeurism unfaithfulhusband RobinWilliams ConnieNielsen MichaelVartan MarkRomanek 
13812,Quarantine,Horror ScienceFiction Thriller quarantine remake tvreporter foundfootage virus JenniferCarpenter SteveHarris JayHernandez JohnErickDowdle 
9030,The Eye,Drama Horror Thriller sistersisterrelationship blindnessandimpairedvision eyeoperation eyesight dyinganddeath eye classicalmusic sister eyespecialist remake JessicaAlba AlessandroNivola ParkerPosey DavidMoreau XavierPalud 
19084,Johnson Family Vacation,Comedy Family CedrictheEntertainer VanessaWilliams SteveHarvey ChristopherErskin 
8386,How High,Comedy carpet pimp harvarduniversity joint cannabis teenmovie university persononfire cultfilm dove dean weed+ marijuanajoint smoke drugdeal canon pothead smokering pillbottle doves babypowder graverobbing corpseincoffin pillbox pot MethodMan Redman ObbaBabatundé JesseDylan 
10437,The Muppet Christmas Carol,Comedy Family Fantasy Drama holiday future musical past scrooge christmascarol charlesdickens christmas MichaelCaine DonAusten MeredithBraun BrianHenson 
1360,Frida,Drama Romance painter loveofone'slife disabled womandirector SalmaHayek AlfredMolina MíaMaestro JulieTaymor 
101267,Katy Perry: Part of Me,Documentary Music womandirector KatyPerry RussellBrand ShannonWoodward DanCutforth JaneLipsitz 
222935,The Fault in Our Stars,Romance Drama amsterdam basedonnovel supportgroup cancer teenager starcrossedlovers teendrama oxygentank basedonyoungadultnovel ShaileneWoodley AnselElgort NatWolff JoshBoone 
10220,Rounders,Drama Crime gambling law compulsivegambling roulette gain MattDamon JohnTurturro GretchenMol JohnDahl 
284296,Top Five,Drama Comedy comedian interview reporter moviestar fiancéfiancéerelationship ChrisRock RosarioDawson J.B.Smoove ChrisRock 
31915,Prophecy,Horror ScienceFiction monster mutant toxic nativeamerican environmental animalhorror TaliaShire RobertFoxworth ArmandAssante JohnFrankenheimer 
11601,Stir of Echoes,Horror Mystery Thriller secret obsession paranoia grave hauntedhouse hypnosis tools clairvoyance murder suspense disappearance psychic cemetary ghost neighborhood repressedmemory hearingvoices KevinBacon KathrynErbe IlleanaDouglas DavidKoepp 
205220,Philomena,Drama mother washingtond.c. journalist adoption forgiveness son faith search church ireland basedontrueevents nuns JudiDench SteveCoogan SophieKennedyClark StephenFrears 
11354,The Upside of Anger,Comedy Drama sex lie college funeral friendship grief neighbor marijuana anger alcoholic drunk flashback dysfunctional JoanAllen KevinCostner ErikaChristensen MikeBinder 
16241,The Boys from Brazil,Horror Drama Thriller ScienceFiction paraguay mengele nazihunter thirdreich GregoryPeck LaurenceOlivier JamesMason FranklinJ.Schaffner 
14191,Aquamarine,Fantasy Romance Family Comedy femalefriendship mermaid teenager womandirector EmmaRoberts Joanna'JoJo'Levesque SaraPaxton ElizabethAllenRosenbaum 
286565,Paper Towns,Drama Mystery Romance friendship highschool teenager classmate basedonyoungadultnovel NatWolff CaraDelevingne JusticeSmith JakeSchreier 
26710,My Baby's Daddy,Comedy birth expectantmother fatherhood babyborn womandirector EddieGriffin AnthonyAnderson MichaelImperioli CherylDunye 
129670,Nebraska,Drama Adventure montana smalltown dementia aging roadtrip fword pickuptruck lincolnnebraska nebraska sweepstakes confrontingthepast BruceDern WillForte BobOdenkirk AlexanderPayne 
9059,Tales from the Crypt: Demon Knight,Horror Comedy Thriller prostitute key jesuschrist chosenone god goodvsevil blood demon cryptkeeper BillyZane WilliamSadler JadaPinkettSmith ErnestR.Dickerson 
34549,Max Keeble's Big Move,Comedy Family Fantasy ScienceFiction AlexD.Linz ZenaGrey NoraDunn TimHill 
57157,Young Adult,Comedy Drama jealousy darkcomedy writer divorce alcoholic arresteddevelopment CharlizeTheron PattonOswalt PatrickWilson JasonReitman 
1948,Crank,Action Thriller Crime poison helicopter assassin nudity hitman adrenalin fistfight swimmingpool revenge shootout motorcycle drug cellphone carchase thoughguy pharmacy defibrillation hospitalgown emergencyroom aftercreditsstinger sweatshop run epinephrine JasonStatham AmySmart JosePabloCantillo BrianTaylor MarkNeveldine 
28353,Def Jam's How to Be a Player,Comedy Romance sex party friends player BillBellamy LarkVoorhies BernieMac LionelC.Martin 
46889,Living Out Loud,Comedy Drama Romance femaleprotagonist relationship divorce brooklynbridge HollyHunter DannyDeVito QueenLatifah RichardLaGravenese 
38093,Just Wright,Comedy Drama Romance womandirector QueenLatifah Common PaulaPatton SanaaHamri 
14976,Rachel Getting Married,Drama sister independentfilm maidofhonor AnneHathaway RosemarieDeWitt SebastianStan JonathanDemme 
11027,The Postman Always Rings Twice,Romance Crime Drama sex adultery confession basedonnovel obsession nudity remake murder suspense conspiracy neo-noir JackNicholson JessicaLange JohnColicos BobRafelson 
3635,Girl with a Pearl Earring,Drama Romance painter biography painting maid ScarlettJohansson ColinFirth CillianMurphy PeterWebber 
387,Das Boot,Action Drama History War Adventure terror submarine basedonnovel atlanticocean gibraltar worldwarii duty warcorrespondent torpedo drinking sailor convoy uboat destroyer depthcharge comrade germansubmarine navalbattle periscope suicidalmission JürgenProchnow HerbertGrönemeyer KlausWennemann WolfgangPetersen 
6020,Sorority Boys,Comedy sorority crossdressing university tshirt sororitygirl drag yearbook roofie sororityhouse BarryWatson MichaelRosenbaum HarlandWilliams WallaceWolodarsky 
122906,About Time,Comedy Drama ScienceFiction londonengland fathersonrelationship timetravel DomhnallGleeson RachelMcAdams BillNighy RichardCurtis 
9550,House of Flying Daggers,Adventure Drama Action Romance martialarts swordplay government rebellion dagger TakeshiKaneshiro AndyLau ZhangZiyi ZhangYimou 
60599,Arbitrage,Drama Thriller cover-up hedgefund RichardGere SusanSarandon TimRoth NicholasJarecki 
227719,Project Almanac,ScienceFiction Thriller timetravel timemachine teenager foundfootage JonnyWeston VirginiaGardner SofiaBlack-D'Elia DeanIsraelite 
14299,Cadillac Records,Drama History Music womandirector AdrienBrody JeffreyWright BeyoncéKnowles DarnellMartin 
19419,Screwed,Action Comedy NormMacdonald DaveChappelle DannyDeVito ScottAlexander LarryKaraszewski 
12088,Fortress,Action Thriller ScienceFiction prison cyborg marriedcouple future dystopia escape populationcontrol ChristopherLambert KurtwoodSmith LorynLocklin StuartGordon 
14799,For Your Consideration,Comedy Drama CatherineO'Hara HarryShearer ParkerPosey ChristopherGuest 
9466,Celebrity,Drama Comedy exzentrik independentfilm reporter ex-wife spectacle KennethBranagh JudyDavis JoeMantegna WoodyAllen 
7510,Running with Scissors,Drama Comedy gay sistersisterrelationship wifehusbandrelationship 1970s becominganadult adoption therapist marriagecrisis AnnetteBening BrianCox JosephCross RyanMurphy 
31246,From Justin to Kelly,Comedy Romance musical KellyClarkson JustinGuarini BrandonHenschel RobertIscove 
61752,Girl 6,Comedy independentfilm neighbor masturbation phonesex actress TheresaRandle IsaiahWashington SpikeLee SpikeLee 
10944,In the Cut,Mystery Thriller eroticism suspense womandirector MegRyan MarkRuffalo JenniferJasonLeigh JaneCampion 
10362,Two Lovers,Drama Romance loveofone'slife neighbor JoaquinPhoenix GwynethPaltrow IsabellaRossellini JamesGray 
14778,Last Orders,Comedy Drama basedonnovel warveteran malefriendship deathofafriend friendship friends grief independentfilm lastwillandtestament memory death mothersonrelationship ashes flashback life missedopportunity MichaelCaine TomCourtenay DavidHemmings FredSchepisi 
45226,The Pursuit of D.B. Cooper,Adventure Crime Thriller RobertDuvall TreatWilliams KathrynHarrold RogerSpottiswoode 
10212,Ravenous,Comedy Horror Thriller Western winter cliff cooking cave nudity chase fort army murder survival snow camp soldier violence cannibal madness stranger americanmexicanwar womandirector wendigo militaryoutpost vomitingblood GuyPearce RobertCarlyle DavidArquette AntoniaBird 
8669,Charlie Bartlett,Comedy Drama depression suicideattempt medicine newlove drugaddiction privateschool girlfriend advice cleverness highschool toilet schoolperformance drama independentfilm teenagecrush psychiatrist schoolbus AntonYelchin RobertDowneyJr. HopeDavis JonPoll 
179144,The Great Beauty,Comedy Drama alcohol rome vatican basedonnovel birthday nightclub nudity artist beauty party love church art drug ToniServillo CarloVerdone SabrinaFerilli PaoloSorrentino 
16857,The Dangerous Lives of Altar Boys,Comedy Drama independentfilm EmileHirsch KieranCulkin JodieFoster PeterCare 
86825,Stoker,Drama Horror Thriller mystery MiaWasikowska NicoleKidman MatthewGoode ParkChan-wook 
844,2046,Fantasy Drama ScienceFiction Romance freelove hotel lovesickness sexuality kungfu android soulmates basedonnovel hotelroom jealousy loveofone'slife restart singapur unsociability secretlove murder author hongkong break-up illegalprostitution extramaritalaffair photographicmemory TonyLeungChiu-Wai ZhangZiyi FayeWong WongKar-wai 
8060,Married Life,Crime Drama Romance sex jealousy lover(female) restaurant deceivedhusband wife deceivedwife friendship wedding witnesstomurder childhoodfriends ChrisCooper PierceBrosnan PatriciaClarkson IraSachs 
15907,Duma,Adventure Drama Family adolescence lossoffather lion southafrica bullying kidsandfamily rescue bully youngboy cheetah wildanimal AlexMichaeletos CampbellScott MaryMakhatho CarrollBallard 
38448,Ondine,Drama Romance alcohol mermaid weddingdress fishingnet selkie ColinFarrell AlicjaBachleda-Curuś DervlaKirwan NeilJordan 
327,Brother,Crime Drama Thriller brotherbrotherrelationship assassination cultureclash warondrugs yakuza sake loyalty drugdealer femmefatale losangeles TakeshiKitano OmarEpps ClaudeMaki TakeshiKitano 
9260,Welcome to Collinwood,Comedy safe remake heist innercity WilliamH.Macy IsaiahWashington SamRockwell AnthonyRusso JoeRusso 
61337,Critical Care,Comedy Drama nun satire hospital halfsister JamesSpader KyraSedgwick HelenMirren SidneyLumet 
13079,The Life Before Her Eyes,Thriller Drama Mystery suspense UmaThurman EvanRachelWood EvaAmurriMartino VadimPerelman 
89325,Darling Companion,Drama Romance aftercreditsstinger DianeKeaton KevinKline SamShepard LawrenceKasdan 
4170,Trade,Drama Thriller usa sex brothersisterrelationship mexicocity border support insurancesalesman punter brother unitedstates–mexicobarrier sister humantrafficking rescue independentfilm criminal KevinKline CesarRamos PaulinaGaitán MarcoKreuzpaintner 
41508,Fateless,War Drama budapest hungary concentrationcamp worldwarii MarcellNagy BélaDóra BálintPéntek LajosKoltai 
12479,Breakfast of Champions,Comedy wifehusbandrelationship success author extramaritalaffair BruceWillis AlbertFinney NickNolte AlanRudolph 
